"country_of_origin" "count" "highest_score" "lowest_score" "mean_score" "long" "lat" "group" "order" "subregion"
"18689" "Philippines" 5 82.92 75.83 80.834 121.845603942871 18.29541015625 330 18180 "43"
"18690" "Philippines" 5 82.92 75.83 80.834 121.947563171387 18.28515625 330 18181 "43"
"18691" "Philippines" 5 82.92 75.83 80.834 122.038475036621 18.3279304504395 330 18182 "43"
"18692" "Philippines" 5 82.92 75.83 80.834 122.076957702637 18.3716793060303 330 18183 "43"
"18693" "Philippines" 5 82.92 75.83 80.834 122.146675109863 18.4865703582764 330 18184 "43"
"18694" "Philippines" 5 82.92 75.83 80.834 122.22119140625 18.5006351470947 330 18185 "43"
"18695" "Philippines" 5 82.92 75.83 80.834 122.265525817871 18.4588375091553 330 18186 "43"
"18696" "Philippines" 5 82.92 75.83 80.834 122.299812316895 18.4027843475342 330 18187 "43"
"18697" "Philippines" 5 82.92 75.83 80.834 122.315040588379 18.3203125 330 18188 "43"
"18698" "Philippines" 5 82.92 75.83 80.834 122.293853759766 18.2342777252197 330 18189 "43"
"18699" "Philippines" 5 82.92 75.83 80.834 122.222846984863 18.1571292877197 330 18190 "43"
"18700" "Philippines" 5 82.92 75.83 80.834 122.179489135742 18.0642566680908 330 18191 "43"
"18701" "Philippines" 5 82.92 75.83 80.834 122.150978088379 17.7564945220947 330 18192 "43"
"18702" "Philippines" 5 82.92 75.83 80.834 122.15234375 17.6644039154053 330 18193 "43"
"18703" "Philippines" 5 82.92 75.83 80.834 122.175201416016 17.57568359375 330 18194 "43"
"18704" "Philippines" 5 82.92 75.83 80.834 122.236824035645 17.4348640441895 330 18195 "43"
"18705" "Philippines" 5 82.92 75.83 80.834 122.269050598145 17.395263671875 330 18196 "43"
"18706" "Philippines" 5 82.92 75.83 80.834 122.3623046875 17.3448734283447 330 18197 "43"
"18707" "Philippines" 5 82.92 75.83 80.834 122.387496948242 17.3067874908447 330 18198 "43"
"18708" "Philippines" 5 82.92 75.83 80.834 122.392868041992 17.2383804321289 330 18199 "43"
"18709" "Philippines" 5 82.92 75.83 80.834 122.407524108887 17.1781253814697 330 18200 "43"
"18710" "Philippines" 5 82.92 75.83 80.834 122.467872619629 17.1551265716553 330 18201 "43"
"18711" "Philippines" 5 82.92 75.83 80.834 122.519142150879 17.1248531341553 330 18202 "43"
"18712" "Philippines" 5 82.92 75.83 80.834 122.5 17.0580081939697 330 18203 "43"
"18713" "Philippines" 5 82.92 75.83 80.834 122.467971801758 16.9900398254395 330 18204 "43"
"18714" "Philippines" 5 82.92 75.83 80.834 122.425788879395 16.8226566314697 330 18205 "43"
"18715" "Philippines" 5 82.92 75.83 80.834 122.225883483887 16.4352035522461 330 18206 "43"
"18716" "Philippines" 5 82.92 75.83 80.834 122.214157104492 16.3515129089355 330 18207 "43"
"18717" "Philippines" 5 82.92 75.83 80.834 122.135162353516 16.184814453125 330 18208 "43"
"18718" "Philippines" 5 82.92 75.83 80.834 121.974708557129 16.1579113006592 330 18209 "43"
"18719" "Philippines" 5 82.92 75.83 80.834 121.788665771484 16.0774421691895 330 18210 "43"
"18720" "Philippines" 5 82.92 75.83 80.834 121.685157775879 16.0147457122803 330 18211 "43"
"18721" "Philippines" 5 82.92 75.83 80.834 121.595314025879 15.9332513809204 330 18212 "43"
"18722" "Philippines" 5 82.92 75.83 80.834 121.560935974121 15.8267574310303 330 18213 "43"
"18723" "Philippines" 5 82.92 75.83 80.834 121.590423583984 15.7780275344849 330 18214 "43"
"18724" "Philippines" 5 82.92 75.83 80.834 121.609184265137 15.7260255813599 330 18215 "43"
"18725" "Philippines" 5 82.92 75.83 80.834 121.607040405273 15.669825553894 330 18216 "43"
"18726" "Philippines" 5 82.92 75.83 80.834 121.579200744629 15.6231937408447 330 18217 "43"
"18727" "Philippines" 5 82.92 75.83 80.834 121.489845275879 15.5095224380493 330 18218 "43"
"18728" "Philippines" 5 82.92 75.83 80.834 121.452049255371 15.4166507720947 330 18219 "43"
"18729" "Philippines" 5 82.92 75.83 80.834 121.411911010742 15.3750476837158 330 18220 "43"
"18730" "Philippines" 5 82.92 75.83 80.834 121.392280578613 15.3244142532349 330 18221 "43"
"18731" "Philippines" 5 82.92 75.83 80.834 121.398918151855 15.2666015625 330 18222 "43"
"18732" "Philippines" 5 82.92 75.83 80.834 121.434959411621 15.2163095474243 330 18223 "43"
"18733" "Philippines" 5 82.92 75.83 80.834 121.543937683105 14.9991703033447 330 18224 "43"
"18734" "Philippines" 5 82.92 75.83 80.834 121.660545349121 14.7895021438599 330 18225 "43"
"18735" "Philippines" 5 82.92 75.83 80.834 121.685638427734 14.7654294967651 330 18226 "43"
"18736" "Philippines" 5 82.92 75.83 80.834 121.695404052734 14.7373046875 330 18227 "43"
"18737" "Philippines" 5 82.92 75.83 80.834 121.626556396484 14.6817378997803 330 18228 "43"
"18738" "Philippines" 5 82.92 75.83 80.834 121.627922058105 14.5811529159546 330 18229 "43"
"18739" "Philippines" 5 82.92 75.83 80.834 121.648536682129 14.4814929962158 330 18230 "43"
"18740" "Philippines" 5 82.92 75.83 80.834 121.751853942871 14.2341794967651 330 18231 "43"
"18741" "Philippines" 5 82.92 75.83 80.834 121.7666015625 14.1680660247803 330 18232 "43"
"18742" "Philippines" 5 82.92 75.83 80.834 121.800483703613 14.1138668060303 330 18233 "43"
"18743" "Philippines" 5 82.92 75.83 80.834 121.853317260742 14.0630855560303 330 18234 "43"
"18744" "Philippines" 5 82.92 75.83 80.834 121.911720275879 14.0204105377197 330 18235 "43"
"18745" "Philippines" 5 82.92 75.83 80.834 122.07958984375 13.9471187591553 330 18236 "43"
"18746" "Philippines" 5 82.92 75.83 80.834 122.144340515137 13.9327154159546 330 18237 "43"
"18747" "Philippines" 5 82.92 75.83 80.834 122.211715698242 13.93017578125 330 18238 "43"
"18748" "Philippines" 5 82.92 75.83 80.834 122.228424072266 13.9794921875 330 18239 "43"
"18749" "Philippines" 5 82.92 75.83 80.834 122.287498474121 13.9961910247803 330 18240 "43"
"18750" "Philippines" 5 82.92 75.83 80.834 122.2744140625 14.0447263717651 330 18241 "43"
"18751" "Philippines" 5 82.92 75.83 80.834 122.202537536621 14.1116695404053 330 18242 "43"
"18752" "Philippines" 5 82.92 75.83 80.834 122.19970703125 14.1480474472046 330 18243 "43"
"18753" "Philippines" 5 82.92 75.83 80.834 122.237503051758 14.175048828125 330 18244 "43"
"18754" "Philippines" 5 82.92 75.83 80.834 122.282608032227 14.1908206939697 330 18245 "43"
"18755" "Philippines" 5 82.92 75.83 80.834 122.383697509766 14.2638673782349 330 18246 "43"
"18756" "Philippines" 5 82.92 75.83 80.834 122.490821838379 14.3223638534546 330 18247 "43"
"18757" "Philippines" 5 82.92 75.83 80.834 122.627151489258 14.3175296783447 330 18248 "43"
"18758" "Philippines" 5 82.92 75.83 80.834 122.761039733887 14.2848634719849 330 18249 "43"
"18759" "Philippines" 5 82.92 75.83 80.834 122.856063842773 14.2507810592651 330 18250 "43"
"18760" "Philippines" 5 82.92 75.83 80.834 122.934181213379 14.1880855560303 330 18251 "43"
"18761" "Philippines" 5 82.92 75.83 80.834 123.014549255371 14.079833984375 330 18252 "43"
"18762" "Philippines" 5 82.92 75.83 80.834 123.070991516113 13.9599609375 330 18253 "43"
"18763" "Philippines" 5 82.92 75.83 80.834 123.070709228516 13.9027347564697 330 18254 "43"
"18764" "Philippines" 5 82.92 75.83 80.834 123.056938171387 13.845458984375 330 18255 "43"
"18765" "Philippines" 5 82.92 75.83 80.834 123.059951782227 13.7887697219849 330 18256 "43"
"18766" "Philippines" 5 82.92 75.83 80.834 123.101943969727 13.750244140625 330 18257 "43"
"18767" "Philippines" 5 82.92 75.83 80.834 123.2314453125 13.7473630905151 330 18258 "43"
"18768" "Philippines" 5 82.92 75.83 80.834 123.296974182129 13.83642578125 330 18259 "43"
"18769" "Philippines" 5 82.92 75.83 80.834 123.305374145508 13.9365720748901 330 18260 "43"
"18770" "Philippines" 5 82.92 75.83 80.834 123.25927734375 13.9754400253296 330 18261 "43"
"18771" "Philippines" 5 82.92 75.83 80.834 123.280471801758 14.0248050689697 330 18262 "43"
"18772" "Philippines" 5 82.92 75.83 80.834 123.320304870605 14.0616703033447 330 18263 "43"
"18773" "Philippines" 5 82.92 75.83 80.834 123.377433776855 14.0286617279053 330 18264 "43"
"18774" "Philippines" 5 82.92 75.83 80.834 123.432327270508 13.9662599563599 330 18265 "43"
"18775" "Philippines" 5 82.92 75.83 80.834 123.632820129395 13.8984861373901 330 18266 "43"
"18776" "Philippines" 5 82.92 75.83 80.834 123.68408203125 13.8970212936401 330 18267 "43"
"18777" "Philippines" 5 82.92 75.83 80.834 123.725982666016 13.8843269348145 330 18268 "43"
"18778" "Philippines" 5 82.92 75.83 80.834 123.815727233887 13.8371095657349 330 18269 "43"
"18779" "Philippines" 5 82.92 75.83 80.834 123.857612609863 13.7996091842651 330 18270 "43"
"18780" "Philippines" 5 82.92 75.83 80.834 123.806251525879 13.7217292785645 330 18271 "43"
"18781" "Philippines" 5 82.92 75.83 80.834 123.607131958008 13.7044429779053 330 18272 "43"
"18782" "Philippines" 5 82.92 75.83 80.834 123.549613952637 13.645751953125 330 18273 "43"
"18783" "Philippines" 5 82.92 75.83 80.834 123.608108520508 13.528076171875 330 18274 "43"
"18784" "Philippines" 5 82.92 75.83 80.834 123.703620910645 13.4315919876099 330 18275 "43"
"18785" "Philippines" 5 82.92 75.83 80.834 123.764846801758 13.3535146713257 330 18276 "43"
"18786" "Philippines" 5 82.92 75.83 80.834 123.819236755371 13.2694826126099 330 18277 "43"
"18787" "Philippines" 5 82.92 75.83 80.834 123.816604614258 13.1916007995605 330 18278 "43"
"18788" "Philippines" 5 82.92 75.83 80.834 123.78515625 13.1105470657349 330 18279 "43"
"18789" "Philippines" 5 82.92 75.83 80.834 123.872749328613 13.1169919967651 330 18280 "43"
"18790" "Philippines" 5 82.92 75.83 80.834 123.955177307129 13.0997066497803 330 18281 "43"
"18791" "Philippines" 5 82.92 75.83 80.834 124.069145202637 13.0319337844849 330 18282 "43"
"18792" "Philippines" 5 82.92 75.83 80.834 124.104591369629 13.0249996185303 330 18283 "43"
"18793" "Philippines" 5 82.92 75.83 80.834 124.142768859863 13.0357904434204 330 18284 "43"
"18794" "Philippines" 5 82.92 75.83 80.834 124.137306213379 12.7911615371704 330 18285 "43"
"18795" "Philippines" 5 82.92 75.83 80.834 124.059768676758 12.5670900344849 330 18286 "43"
"18796" "Philippines" 5 82.92 75.83 80.834 123.961715698242 12.594970703125 330 18287 "43"
"18797" "Philippines" 5 82.92 75.83 80.834 123.877830505371 12.689697265625 330 18288 "43"
"18798" "Philippines" 5 82.92 75.83 80.834 123.894920349121 12.8049812316895 330 18289 "43"
"18799" "Philippines" 5 82.92 75.83 80.834 123.948532104492 12.9164066314697 330 18290 "43"
"18800" "Philippines" 5 82.92 75.83 80.834 123.917961120605 12.93994140625 330 18291 "43"
"18801" "Philippines" 5 82.92 75.83 80.834 123.863868713379 12.9306640625 330 18292 "43"
"18802" "Philippines" 5 82.92 75.83 80.834 123.802345275879 12.9055662155151 330 18293 "43"
"18803" "Philippines" 5 82.92 75.83 80.834 123.736038208008 12.8969240188599 330 18294 "43"
"18804" "Philippines" 5 82.92 75.83 80.834 123.626754760742 12.9117670059204 330 18295 "43"
"18805" "Philippines" 5 82.92 75.83 80.834 123.402336120605 13.0331058502197 330 18296 "43"
"18806" "Philippines" 5 82.92 75.83 80.834 123.310935974121 13.0440921783447 330 18297 "43"
"18807" "Philippines" 5 82.92 75.83 80.834 123.290435791016 13.0990238189697 330 18298 "43"
"18808" "Philippines" 5 82.92 75.83 80.834 123.295501708984 13.2155771255493 330 18299 "43"
"18809" "Philippines" 5 82.92 75.83 80.834 123.205955505371 13.3535146713257 330 18300 "43"
"18810" "Philippines" 5 82.92 75.83 80.834 123.191596984863 13.4028806686401 330 18301 "43"
"18811" "Philippines" 5 82.92 75.83 80.834 123.163284301758 13.4417486190796 330 18302 "43"
"18812" "Philippines" 5 82.92 75.83 80.834 122.896194458008 13.5919427871704 330 18303 "43"
"18813" "Philippines" 5 82.92 75.83 80.834 122.863479614258 13.6172361373901 330 18304 "43"
"18814" "Philippines" 5 82.92 75.83 80.834 122.781349182129 13.737060546875 330 18305 "43"
"18815" "Philippines" 5 82.92 75.83 80.834 122.59521484375 13.9076175689697 330 18306 "43"
"18816" "Philippines" 5 82.92 75.83 80.834 122.543060302734 13.925048828125 330 18307 "43"
"18817" "Philippines" 5 82.92 75.83 80.834 122.486328125 13.9299802780151 330 18308 "43"
"18818" "Philippines" 5 82.92 75.83 80.834 122.467971801758 13.88671875 330 18309 "43"
"18819" "Philippines" 5 82.92 75.83 80.834 122.493743896484 13.8202152252197 330 18310 "43"
"18820" "Philippines" 5 82.92 75.83 80.834 122.504196166992 13.7630853652954 330 18311 "43"
"18821" "Philippines" 5 82.92 75.83 80.834 122.500190734863 13.7031736373901 330 18312 "43"
"18822" "Philippines" 5 82.92 75.83 80.834 122.508010864258 13.6568365097046 330 18313 "43"
"18823" "Philippines" 5 82.92 75.83 80.834 122.596183776855 13.56201171875 330 18314 "43"
"18824" "Philippines" 5 82.92 75.83 80.834 122.609382629395 13.5171394348145 330 18315 "43"
"18825" "Philippines" 5 82.92 75.83 80.834 122.667877197266 13.3953609466553 330 18316 "43"
"18826" "Philippines" 5 82.92 75.83 80.834 122.675102233887 13.253173828125 330 18317 "43"
"18827" "Philippines" 5 82.92 75.83 80.834 122.599899291992 13.1941413879395 330 18318 "43"
"18828" "Philippines" 5 82.92 75.83 80.834 122.515235900879 13.260009765625 330 18319 "43"
"18829" "Philippines" 5 82.92 75.83 80.834 122.512504577637 13.3136234283447 330 18320 "43"
"18830" "Philippines" 5 82.92 75.83 80.834 122.497955322266 13.363525390625 330 18321 "43"
"18831" "Philippines" 5 82.92 75.83 80.834 122.406936645508 13.4927730560303 330 18322 "43"
"18832" "Philippines" 5 82.92 75.83 80.834 122.376564025879 13.5206050872803 330 18323 "43"
"18833" "Philippines" 5 82.92 75.83 80.834 122.205268859863 13.6482419967651 330 18324 "43"
"18834" "Philippines" 5 82.92 75.83 80.834 122.072746276855 13.7883787155151 330 18325 "43"
"18835" "Philippines" 5 82.92 75.83 80.834 121.777931213379 13.9376468658447 330 18326 "43"
"18836" "Philippines" 5 82.92 75.83 80.834 121.742874145508 13.9458494186401 330 18327 "43"
"18837" "Philippines" 5 82.92 75.83 80.834 121.691703796387 13.9345703125 330 18328 "43"
"18838" "Philippines" 5 82.92 75.83 80.834 121.643455505371 13.9159669876099 330 18329 "43"
"18839" "Philippines" 5 82.92 75.83 80.834 121.501075744629 13.8421878814697 330 18330 "43"
"18840" "Philippines" 5 82.92 75.83 80.834 121.450775146484 13.790771484375 330 18331 "43"
"18841" "Philippines" 5 82.92 75.83 80.834 121.446296691895 13.7118654251099 330 18332 "43"
"18842" "Philippines" 5 82.92 75.83 80.834 121.344146728516 13.6491212844849 330 18333 "43"
"18843" "Philippines" 5 82.92 75.83 80.834 121.203506469727 13.6402826309204 330 18334 "43"
"18844" "Philippines" 5 82.92 75.83 80.834 121.095512390137 13.6794929504395 330 18335 "43"
"18845" "Philippines" 5 82.92 75.83 80.834 121.006156921387 13.7581052780151 330 18336 "43"
"18846" "Philippines" 5 82.92 75.83 80.834 120.932327270508 13.7618656158447 330 18337 "43"
"18847" "Philippines" 5 82.92 75.83 80.834 120.840721130371 13.8847169876099 330 18338 "43"
"18848" "Philippines" 5 82.92 75.83 80.834 120.729095458984 13.9005374908447 330 18339 "43"
"18849" "Philippines" 5 82.92 75.83 80.834 120.637107849121 13.8044919967651 330 18340 "43"
"18850" "Philippines" 5 82.92 75.83 80.834 120.617385864258 13.9953117370605 330 18341 "43"
"18851" "Philippines" 5 82.92 75.83 80.834 120.616798400879 14.1880369186401 330 18342 "43"
"18852" "Philippines" 5 82.92 75.83 80.834 120.642669677734 14.2443351745605 330 18343 "43"
"18853" "Philippines" 5 82.92 75.83 80.834 120.688278198242 14.2912101745605 330 18344 "43"
"18854" "Philippines" 5 82.92 75.83 80.834 120.922065734863 14.4931154251099 330 18345 "43"
"18855" "Philippines" 5 82.92 75.83 80.834 120.951560974121 14.5579595565796 330 18346 "43"
"18856" "Philippines" 5 82.92 75.83 80.834 120.941314697266 14.6450681686401 330 18347 "43"
"18857" "Philippines" 5 82.92 75.83 80.834 120.888092041016 14.7157707214355 330 18348 "43"
"18858" "Philippines" 5 82.92 75.83 80.834 120.804489135742 14.7587890625 330 18349 "43"
"18859" "Philippines" 5 82.92 75.83 80.834 120.707908630371 14.7766103744507 330 18350 "43"
"18860" "Philippines" 5 82.92 75.83 80.834 120.638282775879 14.816162109375 330 18351 "43"
"18861" "Philippines" 5 82.92 75.83 80.834 120.583694458008 14.8812503814697 330 18352 "43"
"18862" "Philippines" 5 82.92 75.83 80.834 120.546775817871 14.7661123275757 330 18353 "43"
"18863" "Philippines" 5 82.92 75.83 80.834 120.582717895508 14.5946283340454 330 18354 "43"
"18864" "Philippines" 5 82.92 75.83 80.834 120.588668823242 14.4831056594849 330 18355 "43"
"18865" "Philippines" 5 82.92 75.83 80.834 120.5556640625 14.4413576126099 330 18356 "43"
"18866" "Philippines" 5 82.92 75.83 80.834 120.495697021484 14.4401865005493 330 18357 "43"
"18867" "Philippines" 5 82.92 75.83 80.834 120.438774108887 14.4533681869507 330 18358 "43"
"18868" "Philippines" 5 82.92 75.83 80.834 120.396102905273 14.4933109283447 330 18359 "43"
"18869" "Philippines" 5 82.92 75.83 80.834 120.365242004395 14.6083011627197 330 18360 "43"
"18870" "Philippines" 5 82.92 75.83 80.834 120.283889770508 14.6843757629395 330 18361 "43"
"18871" "Philippines" 5 82.92 75.83 80.834 120.250778198242 14.7933101654053 330 18362 "43"
"18872" "Philippines" 5 82.92 75.83 80.834 120.2138671875 14.8087892532349 330 18363 "43"
"18873" "Philippines" 5 82.92 75.83 80.834 120.137985229492 14.8003911972046 330 18364 "43"
"18874" "Philippines" 5 82.92 75.83 80.834 120.082130432129 14.8510732650757 330 18365 "43"
"18875" "Philippines" 5 82.92 75.83 80.834 120.044532775879 14.9781246185303 330 18366 "43"
"18876" "Philippines" 5 82.92 75.83 80.834 120.036628723145 15.1145515441895 330 18367 "43"
"18877" "Philippines" 5 82.92 75.83 80.834 120.004974365234 15.2292470932007 330 18368 "43"
"18878" "Philippines" 5 82.92 75.83 80.834 119.959381103516 15.3402347564697 330 18369 "43"
"18879" "Philippines" 5 82.92 75.83 80.834 119.932807922363 15.430908203125 330 18370 "43"
"18880" "Philippines" 5 82.92 75.83 80.834 119.891593933105 15.8376960754395 330 18371 "43"
"18881" "Philippines" 5 82.92 75.83 80.834 119.881446838379 15.8750009536743 330 18372 "43"
"18882" "Philippines" 5 82.92 75.83 80.834 119.859672546387 15.90576171875 330 18373 "43"
"18883" "Philippines" 5 82.92 75.83 80.834 119.808197021484 15.9519529342651 330 18374 "43"
"18884" "Philippines" 5 82.92 75.83 80.834 119.768951416016 16.0084476470947 330 18375 "43"
"18885" "Philippines" 5 82.92 75.83 80.834 119.761817932129 16.0549812316895 330 18376 "43"
"18886" "Philippines" 5 82.92 75.83 80.834 119.772560119629 16.2551288604736 330 18377 "43"
"18887" "Philippines" 5 82.92 75.83 80.834 119.790237426758 16.3033199310303 330 18378 "43"
"18888" "Philippines" 5 82.92 75.83 80.834 119.830764770508 16.3265628814697 330 18379 "43"
"18889" "Philippines" 5 82.92 75.83 80.834 119.886131286621 16.2874031066895 330 18380 "43"
"18890" "Philippines" 5 82.92 75.83 80.834 119.930374145508 16.23876953125 330 18381 "43"
"18891" "Philippines" 5 82.92 75.83 80.834 119.985153198242 16.2154293060303 330 18382 "43"
"18892" "Philippines" 5 82.92 75.83 80.834 120.033401489258 16.1845703125 330 18383 "43"
"18893" "Philippines" 5 82.92 75.83 80.834 120.1240234375 16.0662117004395 330 18384 "43"
"18894" "Philippines" 5 82.92 75.83 80.834 120.159759521484 16.0476551055908 330 18385 "43"
"18895" "Philippines" 5 82.92 75.83 80.834 120.271286010742 16.0514163970947 330 18386 "43"
"18896" "Philippines" 5 82.92 75.83 80.834 120.337020874023 16.0664558410645 330 18387 "43"
"18897" "Philippines" 5 82.92 75.83 80.834 120.368751525879 16.1095695495605 330 18388 "43"
"18898" "Philippines" 5 82.92 75.83 80.834 120.388763427734 16.1609382629395 330 18389 "43"
"18899" "Philippines" 5 82.92 75.83 80.834 120.389259338379 16.2216300964355 330 18390 "43"
"18900" "Philippines" 5 82.92 75.83 80.834 120.324996948242 16.4003410339355 330 18391 "43"
"18901" "Philippines" 5 82.92 75.83 80.834 120.305274963379 16.5292472839355 330 18392 "43"
"18902" "Philippines" 5 82.92 75.83 80.834 120.304397583008 16.6454582214355 330 18393 "43"
"18903" "Philippines" 5 82.92 75.83 80.834 120.321189880371 16.7618656158447 330 18394 "43"
"18904" "Philippines" 5 82.92 75.83 80.834 120.408882141113 16.9556159973145 330 18395 "43"
"18905" "Philippines" 5 82.92 75.83 80.834 120.420112609863 17.090087890625 330 18396 "43"
"18906" "Philippines" 5 82.92 75.83 80.834 120.411712646484 17.2699222564697 330 18397 "43"
"18907" "Philippines" 5 82.92 75.83 80.834 120.427146911621 17.3769054412842 330 18398 "43"
"18908" "Philippines" 5 82.92 75.83 80.834 120.424514770508 17.4383296966553 330 18399 "43"
"18909" "Philippines" 5 82.92 75.83 80.834 120.3720703125 17.5351066589355 330 18400 "43"
"18910" "Philippines" 5 82.92 75.83 80.834 120.3583984375 17.63818359375 330 18401 "43"
"18911" "Philippines" 5 82.92 75.83 80.834 120.505081176758 18.1626453399658 330 18402 "43"
"18912" "Philippines" 5 82.92 75.83 80.834 120.550979614258 18.2640628814697 330 18403 "43"
"18913" "Philippines" 5 82.92 75.83 80.834 120.58447265625 18.3687496185303 330 18404 "43"
"18914" "Philippines" 5 82.92 75.83 80.834 120.599708557129 18.5078601837158 330 18405 "43"
"18915" "Philippines" 5 82.92 75.83 80.834 120.709373474121 18.5459480285645 330 18406 "43"
"18916" "Philippines" 5 82.92 75.83 80.834 120.813766479492 18.6034183502197 330 18407 "43"
"18917" "Philippines" 5 82.92 75.83 80.834 120.867782592773 18.5989265441895 330 18408 "43"
"18918" "Philippines" 5 82.92 75.83 80.834 120.925003051758 18.5851078033447 330 18409 "43"
"18919" "Philippines" 5 82.92 75.83 80.834 121.051361083984 18.6136722564697 330 18410 "43"
"18920" "Philippines" 5 82.92 75.83 80.834 121.1015625 18.6152820587158 330 18411 "43"
"18921" "Philippines" 5 82.92 75.83 80.834 121.921676635742 18.8947257995605 331 18413 "Camiguin-Babuyan"
"18922" "Philippines" 5 82.92 75.83 80.834 121.858200073242 18.8229007720947 331 18414 "Camiguin-Babuyan"
"18923" "Philippines" 5 82.92 75.83 80.834 121.8251953125 18.8427238464355 331 18415 "Camiguin-Babuyan"
"18924" "Philippines" 5 82.92 75.83 80.834 121.860740661621 18.9125499725342 331 18416 "Camiguin-Babuyan"
"18925" "Philippines" 5 82.92 75.83 80.834 121.859771728516 18.936767578125 331 18417 "Camiguin-Babuyan"
"18926" "Philippines" 5 82.92 75.83 80.834 121.888862609863 18.9915523529053 331 18418 "Camiguin-Babuyan"
"18927" "Philippines" 5 82.92 75.83 80.834 121.943359375 19.0104484558105 331 18419 "Camiguin-Babuyan"
"18928" "Philippines" 5 82.92 75.83 80.834 121.987892150879 18.9566402435303 331 18420 "Camiguin-Babuyan"
"18929" "Philippines" 5 82.92 75.83 80.834 121.921676635742 18.8947257995605 331 18421 "Camiguin-Babuyan"
"18930" "Philippines" 5 82.92 75.83 80.834 121.252250671387 19.0824222564697 332 18423 "89"
"18931" "Philippines" 5 82.92 75.83 80.834 121.246673583984 19.0151844024658 332 18424 "89"
"18932" "Philippines" 5 82.92 75.83 80.834 121.196090698242 19.0506839752197 332 18425 "89"
"18933" "Philippines" 5 82.92 75.83 80.834 121.184860229492 19.1014156341553 332 18426 "89"
"18934" "Philippines" 5 82.92 75.83 80.834 121.189949035645 19.138916015625 332 18427 "89"
"18935" "Philippines" 5 82.92 75.83 80.834 121.213180541992 19.18359375 332 18428 "89"
"18936" "Philippines" 5 82.92 75.83 80.834 121.244720458984 19.1430168151855 332 18429 "89"
"18937" "Philippines" 5 82.92 75.83 80.834 121.252250671387 19.0824222564697 332 18430 "89"
"18938" "Philippines" 5 82.92 75.83 80.834 121.520896911621 19.3619632720947 333 18432 "Calayan"
"18939" "Philippines" 5 82.92 75.83 80.834 121.53125 19.2713375091553 333 18433 "Calayan"
"18940" "Philippines" 5 82.92 75.83 80.834 121.472076416016 19.2733402252197 333 18434 "Calayan"
"18941" "Philippines" 5 82.92 75.83 80.834 121.382911682129 19.3284664154053 333 18435 "Calayan"
"18942" "Philippines" 5 82.92 75.83 80.834 121.374603271484 19.3562984466553 333 18436 "Calayan"
"18943" "Philippines" 5 82.92 75.83 80.834 121.375968933105 19.3796863555908 333 18437 "Calayan"
"18944" "Philippines" 5 82.92 75.83 80.834 121.3916015625 19.3993663787842 333 18438 "Calayan"
"18945" "Philippines" 5 82.92 75.83 80.834 121.520896911621 19.3619632720947 333 18439 "Calayan"
"18946" "Philippines" 5 82.92 75.83 80.834 121.960060119629 20.3658695220947 334 18441 "Batan"
"18947" "Philippines" 5 82.92 75.83 80.834 121.941307067871 20.3537101745605 334 18442 "Batan"
"18948" "Philippines" 5 82.92 75.83 80.834 121.914070129395 20.3594245910645 334 18443 "Batan"
"18949" "Philippines" 5 82.92 75.83 80.834 121.941207885742 20.4537105560303 334 18444 "Batan"
"18950" "Philippines" 5 82.92 75.83 80.834 121.9912109375 20.4795894622803 334 18445 "Batan"
"18951" "Philippines" 5 82.92 75.83 80.834 122.031150817871 20.4693851470947 334 18446 "Batan"
"18952" "Philippines" 5 82.92 75.83 80.834 121.960060119629 20.3658695220947 334 18447 "Batan"
"18953" "Philippines" 5 82.92 75.83 80.834 121.878128051758 20.7818851470947 335 18449 "Itbayat"
"18954" "Philippines" 5 82.92 75.83 80.834 121.82958984375 20.7002944946289 335 18450 "Itbayat"
"18955" "Philippines" 5 82.92 75.83 80.834 121.790618896484 20.701171875 335 18451 "Itbayat"
"18956" "Philippines" 5 82.92 75.83 80.834 121.796478271484 20.7466316223145 335 18452 "Itbayat"
"18957" "Philippines" 5 82.92 75.83 80.834 121.847854614258 20.8412609100342 335 18453 "Itbayat"
"18958" "Philippines" 5 82.92 75.83 80.834 121.866996765137 20.8392086029053 335 18454 "Itbayat"
"18959" "Philippines" 5 82.92 75.83 80.834 121.878128051758 20.7818851470947 335 18455 "Itbayat"
"18960" "Rwanda" 1 82.83 82.83 82.83 30.5099601745605 -1.06728518009186 365 19319 NA
"18961" "Rwanda" 1 82.83 82.83 82.83 30.4770526885986 -1.08300769329071 365 19320 NA
"18962" "Rwanda" 1 82.83 82.83 82.83 30.47021484375 -1.13115227222443 365 19321 NA
"18963" "Rwanda" 1 82.83 82.83 82.83 30.5081062316895 -1.20820295810699 365 19322 NA
"18964" "Rwanda" 1 82.83 82.83 82.83 30.6319332122803 -1.36748075485229 365 19323 NA
"18965" "Rwanda" 1 82.83 82.83 82.83 30.7107429504395 -1.39677715301514 365 19324 NA
"18966" "Rwanda" 1 82.83 82.83 82.83 30.7622051239014 -1.45869147777557 365 19325 NA
"18967" "Rwanda" 1 82.83 82.83 82.83 30.8125991821289 -1.56308615207672 365 19326 NA
"18968" "Rwanda" 1 82.83 82.83 82.83 30.8275394439697 -1.69365239143372 365 19327 NA
"18969" "Rwanda" 1 82.83 82.83 82.83 30.8067378997803 -1.85068356990814 365 19328 NA
"18970" "Rwanda" 1 82.83 82.83 82.83 30.8191413879395 -1.96748042106628 365 19329 NA
